small_tuple,small_tuple_fre,link_to_larger_num,link_to_larger_fre_mean,link_to_larger_fre_var,small_tuple_fre_2
4_2885,0.4172015404364573,1,0.3462686567164184,0.0,0.1740571253425529
2_2410,0.047741034000931534,1,0.0538023797206415,0.0,0.002279206327478101
3_2955,0.0708742886704603,1,0.13093709884467275,0.0,0.005023164794543738
5_474,0.5223880597014925,1,0.6815920398009947,0.0,0.2728892849186901
2_4123,0.6599906846762925,61,0.13070653787114225,0.015238842327482778,0.43558770385948137
2_1906,0.039357242664182585,1,0.0553543714433522,0.0,0.001548992550127354
2_1818,0.0384257102934327,1,0.061045007759958685,0.0,0.0014765352115548194
2_2957,0.06287843502561714,4,0.06453698913605793,0.00016450938300634611,0.003953697591270757
2_2837,0.05891942244993013,3,0.06725297465080178,0.00016932116397684212,0.0034714983418333302
2_3446,0.08756404285048905,2,0.07320227625452658,7.286251879772774e-05,0.007667461600322283
3_4314,0.09156751163993816,1,0.14634146341463428,0.0,0.00838460918793021
2_3832,0.13833255705635772,19,0.07691888801154467,0.0007533966169163527,0.019135896341750464
2_3957,0.1944573823940382,16,0.10281945162959136,0.0027432671419613465,0.0378136735675412
3_3832,0.08225556130367284,1,0.14249037227214378,0.0,0.006765977365382281
3_4269,0.09105018106570097,2,0.15917843388960207,0.00037077257469419247,0.008290135472096932
2_3127,0.06939916162086633,2,0.07268494568028971,2.415369080438568e-05,0.004816243633679126
2_3943,0.18630647414997675,13,0.07982808707071509,0.001154246246239947,0.03471010231019596
2_3557,0.09874243129948766,4,0.06634764614588723,0.00011325806124412512,0.00975006773893404
3_5822,0.17796171753750656,6,0.18934531450577666,0.0015719383935275685,0.03167037290889927
2_1402,0.033535165346995806,1,0.05483704086911545,0.0,0.0011246073148503484
2_3620,0.10572892408011178,4,0.06880496637351258,0.00014291491290353262,0.01117860538713804
2_3839,0.14019562179785747,7,0.09178922474318232,0.001272306484422536,0.019654812371287887
2_3414,0.08546809501630181,1,0.0936368339368856,0.0,0.007304795265715595
3_4708,0.10243145369891372,1,0.1591784338896023,0.0,0.010492202706872705
2_3223,0.0735910572892408,1,0.05845835488877382,0.0,0.005415643712948321
3_4748,0.1039834454216244,1,0.13735558408215676,0.0,0.01081255692175194
3_4315,0.09156751163993816,2,0.15982028241335056,0.00021793188001470356,0.00838460918793021
4_2522,0.2451861360718865,1,0.35820895522388074,0.0,0.06011624132186164
2_3077,0.06707033069399161,3,0.07484048973961029,0.0006577178617561994,0.0044984292594013936
3_5861,0.1857216761510605,2,0.13157894736842124,1.029923818595003e-05,0.03449254099235939
3_4487,0.0957061562338335,2,0.12901155327342773,4.119695274381152e-07,0.009159668341054946
3_6157,0.3352302121055355,25,0.19224646983311947,0.007933185793313235,0.11237929510832231
2_3311,0.07871448532836517,7,0.07553026383859285,0.0002175457074427738,0.006195970200509416
2_2163,0.04331625523986959,2,0.0571650284531815,6.021695768409811e-07,0.0018762979680055295
2_3606,0.10409874243129948,2,0.057423693740299986,2.167810476626576e-05,0.01083654817577803
3_5715,0.1629591308846352,3,0.18699186991869907,0.002940180742933034,0.026555678338675667
3_6092,0.2690118986032075,13,0.1685592969290017,0.0014020614994155961,0.0723674015901024
2_2904,0.061015370284117375,2,0.05949301603724778,2.676309230403499e-07,0.0037228754109079536
4_2866,0.3940949935815152,1,0.3492537313432842,0.0,0.15531086396601448
4_2508,0.2439024390243905,1,0.4567164179104482,0.0,0.05948839976204652
3_3857,0.08277289187791004,1,0.1591784338896023,0.0,0.006851351629832186
2_3325,0.07964601769911504,5,0.06797723745473365,0.0002143830745922213,0.006343488135327747
3_6173,0.35799275737196057,9,0.2002567394094994,0.007441451348504456,0.12815881433077944
2_3082,0.06730321378667907,1,0.05638903259182593,0.0,0.004529722586015428
2_3642,0.10829063809967396,5,0.09270563890325922,0.0006818593604852023,0.011726862300034557
2_3329,0.07987890079180253,1,0.0574236937403001,0.0,0.006380638791706631
3_4182,0.08898085876875328,1,0.13478818998716324,0.0,0.007917593227224818
3_3394,0.0765649249870668,1,0.13478818998716324,0.0,0.0058621877382751654
2_3924,0.17629250116441547,12,0.08376444214519743,0.0007949734957662718,0.03107904596680543
3_5396,0.13347128815312992,1,0.22207958921694493,0.0,0.017814584761255838
3_5346,0.1303673047077083,2,0.15596919127086029,4.984831281999293e-05,0.016995634136752463
3_4964,0.11174340403517856,1,0.18100128369704785,0.0,0.01248658834536916
3_5114,0.11846870150025855,3,0.1583226358579375,0.0002486464970047969,0.014034833235157362
2_3802,0.1311131811830461,9,0.07788699201011669,0.0005083269413321841,0.017190666279938274
3_4637,0.09984480082772884,1,0.1412066752246468,0.0,0.009968984252328842
2_3901,0.16371681415929204,17,0.08733757341529469,0.0014351703617744346,0.026803195238468167
2_1940,0.03982300884955752,1,0.05638903259182593,0.0,0.0015858720338319367
4_2883,0.4159178433889603,1,0.3194029850746269,0.0,0.1729876524493237
2_1969,0.040288775034932466,2,0.05328504914640464,2.408678307362869e-06,0.0016231853938153975
3_5215,0.12312467666839087,1,0.15019255455712432,0.0,0.015159686004695796
5_466,0.5014925373134327,2,0.5820895522388057,0.002475186257765897,0.25149476498106466
2_2682,0.054028877503493236,1,0.07139161924469728,0.0,0.0029191196042874777
2_3740,0.1208663251047974,10,0.0730470770822556,0.0003669112902513566,0.01460866854433858
2_4025,0.2512808570097811,27,0.09218064417236684,0.0013584358260554216,0.06314206909957006
3_5853,0.18468701500258647,3,0.1750106974753957,0.0006441372433452527,0.0341092935105656
2_3235,0.07452258965999069,6,0.060355233660976025,2.4681518458162835e-05,0.005553616369631351
2_3294,0.07801583605030275,2,0.08639420589756841,2.4086783073625243e-06,0.006086470674627718
2_2714,0.05496040987424313,3,0.056216589067080346,5.412091999260119e-06,0.0030206466535448017
2_4029,0.2524452724732185,28,0.0908469440543936,0.0015705603248266026,0.06372861559407754
2_3724,0.11807172799254775,6,0.07328849801689953,0.0004563701973222,0.013940932951146184
3_3084,0.07242628039317123,1,0.1386392811296533,0.0,0.005245566091590259
3_3406,0.0765649249870668,1,0.13735558408215676,0.0,0.0058621877382751654
3_4235,0.09001551991722699,2,0.14056482670089876,2.0186506844459665e-05,0.00810279382596869
2_2151,0.043083372147182115,2,0.0571650284531815,1.130740649845287e-05,0.0018561769555725876
3_5184,0.1215726849456802,1,0.1553273427471118,0.0,0.014779917724901618
3_6196,0.4154164511122609,1,0.16431322207958932,0.0,0.17257082785470543
2_3834,0.13903120633442012,12,0.09333505776858077,0.0014101677775282884,0.0193296763348041
4_2933,0.5134788189987161,3,0.3711442786069655,0.0037147595356550717,0.26366049756031623
3_6070,0.2555613036730471,5,0.16636713735558412,0.000929798744646457,0.0653115799350674
3_5893,0.19192964304190352,4,0.2118100128369705,0.0030296239047790142,0.036836987878192506
3_4184,0.08898085876875328,2,0.1745827984595636,1.6478781097518553e-06,0.007917593227224818
4_1251,0.15661103979460833,1,0.30746268656716325,0.0,0.024527017785548395
2_3305,0.07848160223567767,2,0.06906363166063112,1.5054239421018362e-05,0.006159361889479126
3_4865,0.10812209001551998,3,0.16431322207958948,0.00040867377121848607,0.011690386349324206
2_3607,0.10433162552398696,6,0.07492671150198316,0.0003037982686122965,0.010885088084477447
4_2627,0.264441591784339,1,0.3253731343283581,0.0,0.069929355465435
3_5034,0.11433005690636322,1,0.18741976893453136,0.0,0.013071361912212252
3_5204,0.12260734609415393,4,0.16046213093709882,0.001053818051186385,0.015032561316251643
2_4000,0.2231020027945971,9,0.08127838133011436,0.0003095862003337276,0.049774503650960415
3_6197,0.4190377651319193,18,0.2061760091285124,0.003906045843033169,0.17559264860675358
5_515,0.6358208955223881,1,0.6368159203980097,0.0,0.4042682111828915
2_3002,0.06427573358174196,1,0.0957061562338335,0.0,0.0041313699274710715
3_4729,0.10294878427315046,1,0.15275994865211828,0.0,0.010598452183319671
2_3204,0.07265952491849091,3,0.05638903259182607,4.9957772300863434e-06,0.005279406561380802
2_3448,0.08779692594317652,5,0.06508018623900673,0.0001188709507775884,0.007708300205071622
2_2966,0.06311131811830463,2,0.05535437144335232,6.690773076008352e-06,0.003983038474629846
2_3859,0.14764788076385654,14,0.09670386519843326,0.0016435392494212127,0.021799896694057998
3_4858,0.10812209001551998,1,0.1450577663671373,0.0,0.011690386349324206
2_3475,0.09059152305542616,2,0.07759958613554065,0.0005181334670060562,0.008206824049501809
3_4806,0.10553543714433512,3,0.17115960633290536,0.0002420549845657923,0.011137728493245909
2_3875,0.1527713088029809,8,0.06117434040351785,2.3133347910298325e-05,0.02333907279337575
3_5742,0.16554578375582008,1,0.1412066752246468,0.0,0.027405406519328743
4_2325,0.2195121951219514,1,0.3552238805970149,0.0,0.04818560380725766
4_2964,0.6136071887034658,5,0.5002985074626867,0.028366584985520155,0.3765137820285706
2_2639,0.05286446204005589,3,0.07173650629418866,0.00019435952366572486,0.00279465134678451
3_4776,0.10450077599586136,2,0.15404364569961526,0.00032298410951138657,0.010920412183737193
3_4995,0.1127780651836523,4,0.1681643132220797,0.0002603647413408131,0.012718891986568127
4_2053,0.1951219512195124,1,0.3343283582089551,0.0,0.038072575847709775
2_3521,0.09431765253842572,1,0.09415416451112256,0.0,0.008895819580359204
3_5651,0.15519917227108124,3,0.16987590928540866,0.0017800745536676425,0.024086783073628753
3_6012,0.2265907915157783,2,0.21758664955070595,0.0056394508610986905,0.051343386799746905
4_2941,0.5340179717586649,1,0.3611940298507457,0.0,0.28517519416123827
2_3842,0.1415929203539823,8,0.07203828246249344,0.000459104121542979,0.020048555094369175
4_2752,0.30808729139922963,2,0.3194029850746274,0.00032078413900645886,0.09491777912171384
2_2328,0.04611085235211924,1,0.06311433005690636,0.0,0.0021262107046389404
3_5546,0.1443352302121057,3,0.16859221223791185,0.0014329215652132195,0.02083265868038155
2_4118,0.603865859338612,53,0.12771232515690736,0.011872401006296808,0.36465397607476036
4_2674,0.2772785622593066,1,0.3313432835820897,0.0,0.07688340108858815
4_2834,0.3581514762516047,1,0.39104477611940336,0.0,0.12827247994120378
2_3548,0.09711224965067536,3,0.06414899120538016,4.8351986762617185e-05,0.009430789032215097
3_4866,0.10863942058975716,2,0.17201540436457008,0.0012013031420091901,0.011802523706078151
2_3402,0.08500232883092687,2,0.07087428867046053,1.0705236921614285e-06,0.007225395906681022
5_369,0.4029850746268657,1,0.5273631840796025,0.0,0.16239697037202053
2_4107,0.4722869119701911,52,0.11007202833379756,0.003222817909711243,0.22305492721833906
3_4825,0.10657009829280906,2,0.13607188703465978,1.4830902987768728e-05,0.011357185850138984
3_3889,0.08380755302638376,2,0.13093709884467275,1.647878109751321e-06,0.007023705944270126
2_2083,0.042151839776432234,2,0.05794102431453696,4.28209476864524e-06,0.0017767775965380147
4_2541,0.24903722721437704,1,0.3134328358208962,0.0,0.06201954053862526
3_5548,0.14485256078634245,5,0.1514762516046213,0.0004554735095354452,0.020982264366361036
2_3852,0.14462040055891942,11,0.07590650425621971,0.0004083605520433225,0.0209150602578223
4_2903,0.43774069319640585,1,0.3820895522388059,0.0,0.19161691448006993
3_3457,0.07708225556130377,1,0.14377406931964076,0.0,0.005941674122418146
2_2129,0.042850489054494637,1,0.05276771857216756,0.0,0.0018361644122093647
2_3868,0.14974382859804378,18,0.08357762832672291,0.0010862313144839148,0.022423214203200315
3_5941,0.2048629073978272,10,0.18305519897304254,0.0021109977737166783,0.041968810827490724
2_3690,0.11294829995342336,4,0.07695292291774453,0.0003733953184393156,0.012757318462368494
2_4006,0.2312529110386585,21,0.09117335501194786,0.001686531183530714,0.0534779088638537
3_5924,0.19968960165545813,3,0.16516902011125398,1.7943561639520716e-05,0.03987593700931554
3_3944,0.08432488360062074,1,0.13735558408215676,0.0,0.007110685994258236
3_4485,0.0957061562338335,1,0.12965340179717622,0.0,0.009159668341054946
2_2544,0.05100139729855613,1,0.0605276771857215,0.0,0.0026011425264051685
3_4550,0.09777547853078117,1,0.1745827984595638,0.0,0.00956004420192325
2_3116,0.06870051234280393,1,0.05794102431453708,0.0,0.004719760396163755
2_3350,0.08104331625523988,5,0.0740817382307295,0.00030878185376700013,0.006568019109646828
2_3850,0.14368886818816953,16,0.07456026901189865,0.0004093707689223772,0.020646490841197157
2_2703,0.05449464368886819,2,0.059751681324366264,4.8775735724098824e-05,0.0029696661907767014
2_3344,0.0808104331625524,7,0.06614440913457985,0.0002091672209949389,0.006530326107919349
2_3977,0.20819748486259887,21,0.10775256817677926,0.003624873328873145,0.04334619270311209
2_3837,0.13926408942710758,4,0.07268494568028966,7.098910233644545e-05,0.019394486603961418
2_3573,0.099906846762925,1,0.05173305742369383,0.0,0.009981378030110576
2_3671,0.11085235211923616,13,0.09447252178757616,0.0013059787270694515,0.012288243970367123
3_4663,0.1008794619762028,1,0.14249037227214378,0.0,0.010176665848608147
3_5975,0.21572684945680293,10,0.1989730423620028,0.006008822739399608,0.04653807357655811
2_3117,0.06870051234280393,5,0.0775995861355406,0.0002172092571395228,0.004719760396163755
2_3492,0.09175593851886353,3,0.06483876530436279,1.6117328920872688e-05,0.008419152253477464
3_6043,0.2400413864459389,8,0.1798780487804879,0.003248559960516832,0.057619867206888574
2_4073,0.3432696786213321,46,0.11256438516385886,0.004697918473581189,0.11783407226079264
3_6041,0.23848939472322805,2,0.2618741976893453,0.0009491777912171303,0.05687719139545168
3_5352,0.13088463528194527,2,0.14249037227214378,8.074602737784664e-05,0.017130787752887833
3_4666,0.1008794619762028,2,0.13478818998716302,4.119695274379727e-05,0.010176665848608147
3_5282,0.12622866011381273,3,0.16046213093709927,0.0009590650598756508,0.015933674634128456
3_5767,0.16968442834971542,2,0.13799743260590502,9.269314367354599e-05,0.028792805224369708
3_5812,0.17589239524055889,1,0.16046213093709927,0.0,0.030938134703460983
4_2728,0.297817715019256,1,0.3940298507462687,0.0,0.08869539137929079
4_2776,0.3234916559691907,1,0.2985074626865667,0.0,0.10464685148168924
4_2874,0.40179717586649577,1,0.3283582089552235,0.0,0.16144097053429174
2_2738,0.05542617605961808,2,0.06389032591826183,3.5394189572081896e-05,0.0030720609925917806
3_5948,0.2064148991205379,2,0.18164313222079587,0.002076738387814891,0.042607110578941836
3_5676,0.1577858251422659,4,0.1992939666238768,0.0022809722810423084,0.024896366615825713
2_3985,0.21262226362366093,12,0.09626659768925673,0.002347634295784688,0.04520822698844957
4_2845,0.37355584082156623,1,0.5791044776119403,0.0,0.13954396621190732
3_5119,0.11846870150025855,4,0.15821566110397955,0.0005268060332113344,0.014034833235157362
4_2923,0.4646983311938384,3,0.4587064676616916,0.012322467265661744,0.21594453901433833
2_3779,0.12738705170004658,3,0.0670805311260562,0.0001927537381274846,0.01622746094083034
2_2680,0.054028877503493236,1,0.07708225556130377,0.0,0.0029191196042874777
2_3942,0.18514205868653927,6,0.0913088463528194,0.0010798684718907718,0.03427758189468995
3_3210,0.07397827211588193,1,0.13350449293966626,0.0,0.005472784745251473
3_5865,0.18675633729953445,5,0.19486521181001296,0.0022446736459797493,0.03487792952153748
2_766,0.027945971122496503,1,0.05328504914640431,0.0,0.0007809773019794085
3_4093,0.08691153647180537,1,0.13735558408215676,0.0,0.007553615171889955
3_3650,0.07966890843248843,2,0.14826700898587952,4.119695274384181e-07,0.0063471349708242265
3_4783,0.10501810657009836,2,0.1752246469833123,2.0186506844463653e-05,0.011028802707568536
3_4929,0.11070874288670464,3,0.14676936243046645,0.00023875922834629091,0.012256425751554475
2_3874,0.15230554261760595,12,0.09436971891705467,0.0027835158591096843,0.023196978312043384
3_5643,0.1541645111226071,3,0.1899871630295253,0.0001461118590646791,0.023766696489672445
2_2888,0.060316721006054966,4,0.06492498706673566,1.9403241920423016e-06,0.0036381068329222723
3_4746,0.10346611484738744,3,0.14163457424047954,0.0003189559630208866,0.010705236921612767
3_2879,0.07035695809622355,1,0.12965340179717622,0.0,0.004950101552553757
4_2326,0.2195121951219514,1,0.3462686567164184,0.0,0.04818560380725766
3_5605,0.14950853595447502,3,0.1347881899871631,2.087312272352433e-05,0.022352802323250553
2_3980,0.20982766651141127,19,0.09856508835461647,0.0016549273204154618,0.04402764963362402
3_3926,0.08432488360062074,1,0.13607188703466022,0.0,0.007110685994258236
2_4129,0.8719142990218911,84,0.12037789766708545,0.007309287103930455,0.7602345448388357
2_3411,0.08546809501630181,4,0.07772891877909976,0.00036737362267091,0.007304795265715595
3_5590,0.1479565442317643,3,0.17715019255455702,0.001525935129630328,0.021891138981006024
2_2951,0.06264555193292967,2,0.06595964821520939,0.00016064546155495455,0.003924465176981388
4_2145,0.20282413350449333,1,0.3641791044776119,0.0,0.041137629131848534
2_1997,0.0407545412203074,1,0.05328504914640431,0.0,0.0016609326300777352
3_4785,0.10501810657009836,1,0.1720154043645703,0.0,0.011028802707568536
4_2381,0.2259306803594349,2,0.353731343283582,2.227667631989436e-06,0.05104467232767714
2_3098,0.06776897997205403,2,0.09234350750129328,0.00011247189540769358,0.00459263464645266
2_4027,0.2519795062878435,31,0.10258164644627267,0.0019497032495096988,0.06349367158906535
4_2560,0.251604621309371,1,0.3044776119402983,0.0,0.06330488546423199
3_6122,0.2928091050181063,3,0.1929824561403509,0.004045357661873361,0.0857371719815044
3_3139,0.0729436109674082,1,0.15661103979460833,0.0,0.005320770380964594
2_3229,0.07428970656730323,1,0.0693222969477496,0.0,0.005518960501856017
3_5625,0.15209518882565964,3,0.18142918271287986,0.0004903352864350866,0.023132946463913062
3_5915,0.1960682876357993,5,0.2143774069319641,0.0044308146615011,0.03844277341643453
3_6024,0.2327987584066218,1,0.1476251604621308,0.0,0.05419526191566466
4_2755,0.30808729139922963,1,0.4358208955223883,0.0,0.09491777912171384
2_3004,0.06427573358174196,4,0.07307294361096732,0.0005296917774948561,0.0041313699274710715
4_2790,0.3299101412066747,1,0.4029850746268657,0.0,0.10884070127100806
2_4049,0.2808570097810899,24,0.08984307639248143,0.0013984087438472005,0.07888065994317522
3_4707,0.10243145369891372,1,0.1681643132220798,0.0,0.010492202706872705
2_3896,0.1625523986958547,21,0.08535954474909467,0.0014668978335136596,0.0264232823217761
3_3072,0.07242628039317123,1,0.1476251604621308,0.0,0.005245566091590259
2_2894,0.06054960409874241,2,0.06363166063114334,3.8538852917805904e-05,0.0036662545565144438
3_3382,0.07604759441282982,2,0.14184852374839552,0.00014872099940511086,0.0057832366159782655
2_3277,0.07708430367955288,3,0.06432143473012597,3.6100437841217516e-05,0.005941989873761529
2_2159,0.043083372147182115,1,0.05483704086911545,0.0,0.0018561769555725876
3_5802,0.17434040351784796,6,0.17115960633290558,0.0023518882577515713,0.030394576298766053
2_3315,0.07894736842105263,2,0.08898085876875317,3.853885291780453e-05,0.006232686980609418
3_5417,0.13450594930160364,2,0.18356867779204136,0.0012013031420091745,0.01809185039752557
3_6243,0.6585618210036213,23,0.2940224367918738,0.036900071634102485,0.4337036720836057
4_2486,0.23876765083440346,3,0.33631840796019896,0.0009286898839137757,0.05700999108497961
3_4557,0.09777547853078117,3,0.1420624732563116,0.00014647805420017822,0.00956004420192325
3_5779,0.17123642007242634,4,0.15051347881899868,0.00018651920354755358,0.029321911559220454
3_6056,0.2441800310398343,6,0.18035943517329925,0.0011072367665775154,0.05962388755861444
3_5000,0.11329539575788927,2,0.13928112965340222,9.269314367355054e-05,0.012835846699936754
2_1233,0.031904983698183516,1,0.05845835488877382,0.0,0.001017927984781356
3_5967,0.21417485773409206,4,0.13960205391527614,7.693530924904443e-05,0.04587086968541857
3_5973,0.21469218830832906,3,0.16688061617458294,0.0015072591777197982,0.046092735720619026
4_2789,0.3299101412066747,2,0.3731343283582089,0.0025751837825796105,0.10884070127100806
2_3112,0.06846762925011644,1,0.06725297465080192,0.0,0.0046878162551314
3_5442,0.13657527159855154,2,0.1611039794608471,0.0008342382930619397,0.018652804812218118
4_2847,0.3761232349165602,2,0.36865671641791065,0.002140788594341717,0.1414686878440979
2_4005,0.2305542617605961,27,0.115364718054837,0.003186413769718039,0.053155267615973466
4_2586,0.25545571245186105,1,0.3880597014925371,0.0,0.06525762102428792
2_4097,0.424312994876572,19,0.11103547798622264,0.003096946457273423,0.1800415176211258
4_2485,0.23876765083440346,2,0.33880597014925384,0.00026954778347070083,0.05700999108497961
3_5493,0.1407139161924469,3,0.1852802738553705,4.870395302155662e-05,0.019800406210214967
2_3725,0.11853749417792267,14,0.07061562338334194,0.0003531867941879584,0.01405113752598105
3_5990,0.21831350232798769,1,0.1386392811296533,0.0,0.04766078529871228
3_5597,0.14847387480600105,5,0.1555840821566111,0.0003838896844478157,0.022044491499908073
4_2891,0.4236200256739409,2,0.4880597014925372,0.007754511026954772,0.17945392615199035
5_544,0.8955223880597009,3,0.7081260364842453,0.008256121273125794,0.8019603475161494
3_5321,0.12881531298499738,1,0.2349165596919125,0.0,0.016593384859422834
3_5996,0.2203828246249353,6,0.1673085151904151,0.0006622639025525433,0.04856858938966499
4_2849,0.3761232349165602,5,0.4674626865671642,0.010039117843617692,0.1414686878440979
2_2955,0.06287843502561714,2,0.06777030522503869,9.661476321755138e-05,0.003953697591270757
3_5238,0.12415933781686506,1,0.12965340179717622,0.0,0.015415541167122418
3_5337,0.1298499741334711,5,0.153273427471117,0.0002568053246237515,0.016861015782463115
3_4063,0.08639420589756862,1,0.15275994865211828,0.0,0.00746395881267148
4_2554,0.250320924261874,1,0.3641791044776119,0.0,0.06266056512331887
3_5190,0.12209001551991715,1,0.13735558408215676,0.0,0.01490597188965361
4_2363,0.22336328626444105,1,0.35820895522388074,0.0,0.049891157650850636
4_2930,0.4929396662387675,4,0.3798507462686567,0.001035308531967038,0.24298951455158752
3_5785,0.1717537506466631,6,0.19212665810868632,0.0012955983894005492,0.029499350861196122
3_5005,0.11329539575788927,1,0.17843388960205386,0.0,0.012835846699936754
2_2527,0.050535631113181184,3,0.07001207104673231,0.00019346742058892763,0.002553850012007526
3_6123,0.2933264355923435,6,0.2379118528027387,0.009006569357633283,0.08604039781730924
4_2897,0.4313222079589217,1,0.3462686567164184,0.0,0.18603884707855928
2_3456,0.08872845831392641,4,0.06427832384893932,0.00011847686424341333,0.007872739314766177
2_3696,0.11411271541686073,4,0.06544231764097252,0.00012438147148298597,0.013021711819809444
2_2761,0.056124825337680484,1,0.06777030522503913,0.0,0.0031499960191851413
4_2624,0.264441591784339,2,0.3149253731343282,0.00010915571396747716,0.069929355465435
3_6005,0.22452146921883087,2,0.2971758664955071,0.0020767383878149315,0.05040989014018242
2_3916,0.17093619003260366,10,0.08877392653905848,0.002027582578190377,0.02921918106286239
4_2389,0.2259306803594349,2,0.4388059701492537,0.0002227667631989378,0.05104467232767714
2_2158,0.043083372147182115,1,0.05638903259182593,0.0,0.0018561769555725876
2_4076,0.3525850023288309,22,0.0992804402012886,0.0031931023309682447,0.12431618386722168
3_6087,0.2659079151577859,5,0.22849807445442855,0.002324826437238085,0.07070701934356026
3_5516,0.14174857734092086,2,0.1938382541720154,0.001483090298776769,0.020092659178175022
3_6156,0.3347128815312983,5,0.2118100128369706,0.006540098641983622,0.11203271306298493
3_5345,0.1303673047077083,2,0.16302952503209256,2.6366049756032527e-05,0.016995634136752463
3_4889,0.1091567511639937,1,0.15404364569961482,0.0,0.01191519632467804
3_5487,0.1401965856182099,3,0.15361574668378278,0.00034092767115090675,0.019655082619004064
3_3934,0.08432488360062074,1,0.1553273427471118,0.0,0.007110685994258236
2_3179,0.07149510945505358,1,0.0538023797206415,0.0,0.0051115506759900915
3_5311,0.12778065183652346,1,0.13222079589216928,0.0,0.016327894983766824
2_3619,0.10526315789473684,1,0.055871702017589175,0.0,0.011080332409972297
2_1305,0.032603632976245925,1,0.055871702017589175,0.0,0.0010629968832497508
2_2458,0.04867256637168142,1,0.0538023797206415,0.0,0.0023690187172057332
3_5001,0.11329539575788927,1,0.1899871630295249,0.0,0.012835846699936754
2_2324,0.045877969259431765,2,0.06156233833419555,6.690773076008335e-06,0.002104788063369366
4_2760,0.3119383825417201,1,0.3343283582089551,0.0,0.09730555450274453
4_2926,0.471116816431322,3,0.4945273631840796,0.003910794287270117,0.22195105472438398
3_3682,0.08018623900672539,1,0.1591784338896023,0.0,0.006429832926043689
2_2420,0.047973917093619006,1,0.06621831350232799,0.0,0.00230149672130543
2_3191,0.07219375873311598,1,0.05225038799793058,0.0,0.00521193880001536
5_498,0.5910447761194031,2,0.5895522388059704,0.002728892849186859,0.3493339273780353
2_3739,0.12063344201210993,11,0.09664675727790056,0.0012439883431559946,0.014552427331689089
3_6207,0.4309363683393688,12,0.2052845528455285,0.008521852877808557,0.18570615355752415
2_2902,0.0607824871914299,2,0.05949301603724766,3.853885291780724e-05,0.00369451074917634
2_3811,0.13344201210992082,11,0.07303767107181484,0.00027677018728827557,0.017806770595944255
3_5364,0.13140196585618202,1,0.1450577663671373,0.0,0.017266476630869228
2_2026,0.041220307405682347,1,0.0553543714433522,0.0,0.0016991137426189509
3_4026,0.08587687532333166,1,0.12965340179717622,0.0,0.0073748377152990496
3_6062,0.24935333678220384,10,0.2265725288831834,0.004882086081856714,0.06217708656441917
2_2180,0.04354913833255706,1,0.0538023797206415,0.0,0.0018965274495081907
2_2553,0.05100139729855613,3,0.05949301603724778,3.764674984100571e-05,0.0026011425264051685
3_5550,0.14485256078634245,3,0.14420196833547294,0.00021568893480975718,0.020982264366361036
4_2948,0.5519897304236201,3,0.3701492537313433,0.00016633251652186466,0.3046926624931408
2_2175,0.04354913833255706,2,0.06026901189860313,1.1307406498452893e-05,0.0018965274495081907
2_3195,0.07219375873311598,6,0.07854802552164171,0.0002474173541584677,0.00521193880001536
2_4128,0.8525850023288309,67,0.1336797646531955,0.014133773269317343,0.7269011861960527
2_2124,0.042850489054494637,1,0.06414899120538031,0.0,0.0018361644122093647
2_3409,0.08523521192361434,3,0.09881013967925496,0.00021107158797113148,0.007265041351663449
2_3809,0.13251047973917093,15,0.09460251767546128,0.0011215829143942963,0.01755902724070523
3_4927,0.11070874288670464,1,0.15661103979460833,0.0,0.012256425751554475
3_6215,0.454216244180031,16,0.3063222079589217,0.024260241768436882,0.20631239647701352
4_1531,0.16688061617458327,1,0.3194029850746269,0.0,0.027849140054808586
2_3129,0.06939916162086633,2,0.06001034661148474,9.634713229451476e-06,0.004816243633679126
3_5818,0.1769270563890326,1,0.251604621309371,0.0,0.03130318328248793
3_4921,0.11019141231246764,3,0.14377406931964076,1.7577366504023305e-05,0.012142147347416244
5_550,0.9671641791044768,3,0.6616915422885569,0.023085237164096384,0.9354065493428365
3_5650,0.15519917227108124,2,0.1867779204107829,0.001849331208669128,0.024086783073628753
2_3258,0.0759198882161155,2,0.08535954474909467,0.00024086783073628716,0.005763829426747474
2_1848,0.03865859338612017,1,0.06311433005690636,0.0,0.0014944868425933741
2_1331,0.0328365160689334,1,0.05225038799793058,0.0,0.0010782367875453213
4_2701,0.28754813863928064,3,0.3980099502487562,0.0002217766886958232,0.08268393203491496
3_5692,0.15933781686497686,4,0.18132220795892173,0.0010186976489722952,0.025388539883296906
3_5095,0.11743404035178485,3,0.15447154471544713,1.0253463794013033e-05,0.013790753833344634
3_5840,0.18158303155716515,4,0.1594993581514761,0.0005301017894308391,0.03297239734949044
2_1936,0.03982300884955752,1,0.06207966890843241,0.0,0.0015858720338319367
2_1801,0.038192827200745225,1,0.05276771857216756,0.0,0.0014586920495859843
2_3508,0.09315323707498836,2,0.09984480082772906,0.0006166216466848947,0.008677525577548986
4_2946,0.5481386392811296,4,0.4171641791044777,0.01474437513922924,0.3004559678729683
2_4074,0.34443409408476944,28,0.12487990540240927,0.004760682694478206,0.1186348451679958
2_3134,0.06963204471355379,1,0.05276771857216756,0.0,0.0048486216509903545
2_2961,0.06287843502561714,4,0.05729436109674085,9.551078566001053e-06,0.003953697591270757
3_5389,0.13295395757889295,2,0.16431322207958932,0.0005948839976204658,0.017676754835890065
