strength,attractive,existing_edge_reusing,new_edge_1,new_edge_2
0.033003300330033,0.0,0.0,0.0,0.0
0.036303630363036306,0.0,0.0,0.0,0.0
0.033003300330033,0.0,0.0,0.0,0.0
0.0429042904290429,0.13725490196078433,0.0,0.08695652173913043,0.21739130434782608
0.0297029702970297,0.0,0.0,0.0,0.0
0.0297029702970297,0.0,0.0,0.0,0.0
0.0297029702970297,0.0,0.0,0.0,0.0
0.052805280528052806,0.23529411764705882,0.0,0.08695652173913043,0.2608695652173913
0.0297029702970297,0.0,0.0,0.0,0.0
0.0297029702970297,0.0,0.0,0.0,0.0
0.0297029702970297,0.0,0.0,0.0,0.0
0.036303630363036306,0.12745098039215685,0.0,0.08695652173913043,0.17391304347826086
0.026402640264026403,0.0,0.0,0.0,0.0
0.033003300330033,0.0,0.0,0.0,0.0
0.026402640264026403,0.1568627450980392,0.0,0.043478260869565216,0.21739130434782608
0.036303630363036306,0.0,0.0,0.0,0.0
0.033003300330033,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.0784313725490196,0.0,0.0,0.08695652173913043
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.0297029702970297,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.029411764705882353,0.0,0.043478260869565216,0.043478260869565216
0.026402640264026403,0.029411764705882353,0.0,0.0,0.043478260869565216
0.0462046204620462,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.3431372549019608,0.0,0.30434782608695654,0.4782608695652174
0.0231023102310231,0.0,0.0,0.0,0.0
0.0231023102310231,0.3431372549019608,0.0,0.13043478260869565,0.5217391304347826
0.0297029702970297,0.0,0.0,0.0,0.0
0.0231023102310231,0.0,0.0,0.0,0.0
0.0231023102310231,0.12745098039215685,0.0,0.043478260869565216,0.17391304347826086
0.0231023102310231,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.00980392156862745,0.0,0.043478260869565216,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.08823529411764706,0.0,0.0,0.08695652173913043
0.019801980198019802,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.026402640264026403,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.0392156862745098,0.0,0.0,0.043478260869565216
0.019801980198019802,0.0784313725490196,0.0,0.08695652173913043,0.17391304347826086
0.026402640264026403,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.0165016501650165,0.0,0.0,0.0,0.0
0.0165016501650165,0.0,0.0,0.0,0.0
0.0165016501650165,0.0,0.0,0.0,0.0
0.0165016501650165,0.0,0.0,0.0,0.0
0.0165016501650165,0.0,0.0,0.0,0.0
0.0165016501650165,0.0,0.0,0.0,0.0
0.0231023102310231,0.0,0.0,0.0,0.0
0.0165016501650165,0.11764705882352941,0.0,0.043478260869565216,0.21739130434782608
0.0165016501650165,0.0,0.0,0.0,0.0
0.0165016501650165,0.0,0.0,0.0,0.0
0.0165016501650165,0.0,0.0,0.0,0.0
0.0165016501650165,0.10784313725490197,0.0,0.043478260869565216,0.13043478260869565
0.0165016501650165,0.0,0.0,0.0,0.0
0.0165016501650165,0.06862745098039216,0.0,0.0,0.08695652173913043
0.0165016501650165,0.0,0.0,0.0,0.0
0.026402640264026403,0.12745098039215685,0.0,0.0,0.08695652173913043
0.0165016501650165,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.029411764705882353,0.0,0.0,0.043478260869565216
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.11764705882352941,0.0,0.0,0.21739130434782608
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.019801980198019802,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.029411764705882353,0.0,0.0,0.08695652173913043
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.013201320132013201,0.00980392156862745,0.0,0.0,0.0
0.013201320132013201,0.0,0.0,0.0,0.0
0.009900990099009901,0.0,0.0,0.0,0.0
0.009900990099009901,0.0,0.0,0.0,0.0
0.009900990099009901,0.11764705882352941,0.0,0.0,0.043478260869565216
0.009900990099009901,0.0,0.0,0.0,0.0
0.009900990099009901,0.029411764705882353,0.0,0.0,0.043478260869565216
0.009900990099009901,0.0,0.0,0.0,0.0
0.009900990099009901,0.0,0.0,0.0,0.0
0.009900990099009901,0.0,0.0,0.0,0.0
0.009900990099009901,0.0,0.0,0.0,0.0
0.009900990099009901,0.0,0.0,0.0,0.0
0.009900990099009901,0.10784313725490197,0.0,0.0,0.17391304347826086
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.058823529411764705,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.3431372549019608,0.0,0.0,0.4782608695652174
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.00980392156862745,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.006600660066006601,0.049019607843137254,0.0,0.0,0.13043478260869565
0.0033003300330033004,0.0,0.0,0.0,0.0
0.0033003300330033004,0.0392156862745098,0.0,0.0,0.13043478260869565
0.0033003300330033004,0.0,0.0,0.0,0.0
0.006600660066006601,0.0,0.0,0.0,0.0
0.0033003300330033004,0.0392156862745098,0.0,0.043478260869565216,0.0
0.0033003300330033004,0.029411764705882353,0.0,0.0,0.043478260869565216
0.0033003300330033004,0.1568627450980392,0.0,0.0,0.21739130434782608
0.0033003300330033004,0.0,0.0,0.0,0.0
0.0033003300330033004,0.0,0.0,0.0,0.0
0.0033003300330033004,0.0,0.0,0.0,0.0
0.0033003300330033004,0.0,0.0,0.0,0.0
0.0033003300330033004,0.0,0.0,0.0,0.0
0.0033003300330033004,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0196078431372549,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0196078431372549,0.0,0.0,0.0
0.7382716049382716,0.5012658227848101,0.7272727272727273,0.1111111111111111,0.3225806451612903
0.48641975308641977,0.6481012658227848,0.6859504132231405,0.7129629629629629,0.3870967741935484
0.7037037037037037,0.2708860759493671,0.3305785123966942,0.1111111111111111,0.25806451612903225
0.5407407407407407,0.21265822784810126,0.2768595041322314,0.046296296296296294,0.0967741935483871
0.6814814814814815,0.21772151898734177,0.2396694214876033,0.1111111111111111,0.22580645161290322
0.5728395061728395,0.10379746835443038,0.08677685950413223,0.12037037037037036,0.0967741935483871
0.454320987654321,1.0,1.0,0.75,1.0
1.0,0.5544303797468354,0.5785123966942148,0.19444444444444445,0.45161290322580644
0.32592592592592595,0.8,0.5991735537190083,0.8240740740740741,0.6451612903225806
0.2814814814814815,0.0,0.0,0.0,0.0
0.27901234567901234,0.6455696202531646,0.5041322314049587,0.4722222222222222,0.5806451612903226
0.8864197530864197,0.7265822784810126,0.5867768595041323,0.3611111111111111,0.6451612903225806
0.4740740740740741,0.3594936708860759,0.2603305785123967,0.26851851851851855,0.25806451612903225
0.21975308641975308,0.0,0.0,0.0,0.0
0.3950617283950617,0.1620253164556962,0.05371900826446281,0.12962962962962962,0.2903225806451613
0.2419753086419753,0.21518987341772153,0.09090909090909091,0.3148148148148148,0.25806451612903225
0.7037037037037037,0.2481012658227848,0.16942148760330578,0.06481481481481481,0.16129032258064516
0.27901234567901234,0.41012658227848103,0.19421487603305784,0.4722222222222222,0.25806451612903225
0.45925925925925926,0.7974683544303798,0.26859504132231404,1.0,0.6129032258064516
0.2074074074074074,0.21265822784810126,0.11983471074380166,0.2222222222222222,0.16129032258064516
0.6074074074074074,0.7721518987341772,0.24793388429752067,0.7314814814814815,0.6774193548387096
0.23209876543209876,0.04810126582278481,0.01652892561983471,0.046296296296296294,0.06451612903225806
0.2419753086419753,0.21012658227848102,0.1446280991735537,0.2037037037037037,0.22580645161290322
0.3037037037037037,0.37721518987341773,0.16115702479338842,0.24074074074074073,0.22580645161290322
0.18024691358024691,0.012658227848101266,0.0,0.037037037037037035,0.0
0.23950617283950618,0.28354430379746837,0.07851239669421488,0.24074074074074073,0.3225806451612903
0.21481481481481482,0.26329113924050634,0.10330578512396695,0.16666666666666666,0.16129032258064516
0.32098765432098764,0.030379746835443037,0.012396694214876033,0.009259259259259259,0.0
0.1580246913580247,0.04556962025316456,0.0,0.07407407407407407,0.0967741935483871
0.17530864197530865,0.027848101265822784,0.008264462809917356,0.037037037037037035,0.0
0.4617283950617284,0.043037974683544304,0.02066115702479339,0.018518518518518517,0.0
0.291358024691358,0.0759493670886076,0.01652892561983471,0.046296296296296294,0.22580645161290322
0.1506172839506173,0.017721518987341773,0.0,0.009259259259259259,0.03225806451612903
0.145679012345679,0.0,0.0,0.0,0.0
0.1308641975308642,0.0,0.0,0.0,0.0
0.2123456790123457,0.04050632911392405,0.008264462809917356,0.046296296296296294,0.03225806451612903
0.145679012345679,0.0,0.0,0.0,0.0
0.1308641975308642,0.03291139240506329,0.004132231404958678,0.027777777777777776,0.0
0.1259259259259259,0.0,0.0,0.0,0.0
0.13333333333333333,0.03291139240506329,0.004132231404958678,0.037037037037037035,0.0
0.14074074074074075,0.6506329113924051,0.04132231404958678,0.7129629629629629,0.3548387096774194
0.15555555555555556,0.25569620253164554,0.049586776859504134,0.18518518518518517,0.22580645161290322
0.14320987654320988,0.060759493670886074,0.02066115702479339,0.10185185185185185,0.03225806451612903
0.2271604938271605,0.08354430379746836,0.02066115702479339,0.08333333333333333,0.06451612903225806
0.5604938271604938,0.379746835443038,0.09917355371900827,0.05555555555555555,0.3870967741935484
0.12345679012345678,0.030379746835443037,0.0,0.046296296296296294,0.03225806451612903
0.1308641975308642,0.0,0.0,0.0,0.0
0.2271604938271605,0.0,0.0,0.0,0.0
0.12345679012345678,0.0,0.0,0.0,0.0
0.1259259259259259,0.0,0.0,0.0,0.0
0.10864197530864197,0.0,0.0,0.0,0.0
0.1382716049382716,0.0,0.0,0.0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0
0.1728395061728395,0.10632911392405063,0.024793388429752067,0.06481481481481481,0.0967741935483871
0.11604938271604938,0.14430379746835442,0.02066115702479339,0.05555555555555555,0.0967741935483871
0.10864197530864197,0.0,0.0,0.0,0.0
0.33827160493827163,0.07848101265822785,0.0,0.05555555555555555,0.06451612903225806
0.1037037037037037,0.0,0.0,0.0,0.0
0.1111111111111111,0.0,0.0,0.0,0.0
0.10617283950617284,0.0,0.0,0.0,0.0
0.145679012345679,0.09113924050632911,0.02066115702479339,0.05555555555555555,0.0967741935483871
0.10617283950617284,0.0,0.0,0.0,0.0
0.19753086419753085,0.25569620253164554,0.06198347107438017,0.25,0.12903225806451613
0.0962962962962963,0.0,0.0,0.0,0.0
0.0962962962962963,0.0,0.0,0.0,0.0
0.0962962962962963,0.0,0.0,0.0,0.0
0.1037037037037037,0.0,0.0,0.0,0.0
0.1654320987654321,0.0810126582278481,0.0,0.08333333333333333,0.06451612903225806
0.0962962962962963,0.0,0.0,0.0,0.0
0.0962962962962963,0.0,0.0,0.0,0.0
0.0962962962962963,0.0,0.0,0.0,0.0
0.0962962962962963,0.0,0.0,0.0,0.0
0.13333333333333333,0.010126582278481013,0.0,0.0,0.0
0.10123456790123457,0.012658227848101266,0.0,0.0,0.0
0.12345679012345678,0.11645569620253164,0.004132231404958678,0.18518518518518517,0.03225806451612903
0.0962962962962963,0.017721518987341773,0.0,0.0,0.03225806451612903
0.09382716049382717,0.1670886075949367,0.0371900826446281,0.12962962962962962,0.0967741935483871
0.1037037037037037,0.043037974683544304,0.0,0.027777777777777776,0.03225806451612903
0.11851851851851852,0.043037974683544304,0.01652892561983471,0.009259259259259259,0.0
0.08148148148148149,0.0,0.0,0.0,0.0
0.1037037037037037,0.21518987341772153,0.024793388429752067,0.16666666666666666,0.16129032258064516
0.07901234567901234,0.04556962025316456,0.0,0.046296296296296294,0.03225806451612903
0.09382716049382717,0.0,0.0,0.0,0.0
0.1037037037037037,0.05822784810126582,0.0,0.037037037037037035,0.03225806451612903
0.1580246913580247,0.020253164556962026,0.0,0.018518518518518517,0.03225806451612903
0.07160493827160494,0.0,0.0,0.0,0.0
0.12345679012345678,0.035443037974683546,0.004132231404958678,0.018518518518518517,0.03225806451612903
0.10617283950617284,0.0,0.0,0.0,0.0
0.07160493827160494,0.0,0.0,0.0,0.0
0.06666666666666667,0.0,0.0,0.0,0.0
0.09876543209876543,0.03291139240506329,0.0,0.037037037037037035,0.03225806451612903
0.09382716049382717,0.0,0.0,0.0,0.0
0.08395061728395062,0.0,0.0,0.0,0.0
0.08888888888888889,0.02278481012658228,0.0,0.018518518518518517,0.0
0.07901234567901234,0.027848101265822784,0.004132231404958678,0.018518518518518517,0.03225806451612903
0.09135802469135802,0.09620253164556962,0.008264462809917356,0.06481481481481481,0.0967741935483871
0.06666666666666667,0.015189873417721518,0.0,0.018518518518518517,0.0
0.08395061728395062,0.05569620253164557,0.012396694214876033,0.037037037037037035,0.0
0.06419753086419754,0.0,0.0,0.0,0.0
0.056790123456790124,0.0,0.0,0.0,0.0
0.05925925925925926,0.017721518987341773,0.0,0.027777777777777776,0.06451612903225806
0.05925925925925926,0.09113924050632911,0.008264462809917356,0.05555555555555555,0.0967741935483871
0.056790123456790124,0.0,0.0,0.0,0.0
0.06666666666666667,0.0,0.0,0.0,0.0
0.05185185185185185,0.007594936708860759,0.0,0.018518518518518517,0.0
0.08395061728395062,0.09620253164556962,0.004132231404958678,0.06481481481481481,0.06451612903225806
0.05185185185185185,0.0,0.0,0.0,0.0
0.04938271604938271,0.0,0.0,0.0,0.0
0.04938271604938271,0.0,0.0,0.0,0.0
0.04938271604938271,0.0,0.0,0.0,0.0
0.04938271604938271,0.002531645569620253,0.0,0.0,0.0
0.04938271604938271,0.0,0.0,0.0,0.0
0.05925925925925926,0.05063291139240506,0.004132231404958678,0.018518518518518517,0.03225806451612903
0.07160493827160494,0.0,0.0,0.0,0.0
0.06419753086419754,0.0,0.0,0.0,0.0
0.05185185185185185,0.1620253164556962,0.01652892561983471,0.037037037037037035,0.12903225806451613
0.04938271604938271,0.020253164556962026,0.0,0.009259259259259259,0.03225806451612903
0.05925925925925926,0.03291139240506329,0.0,0.037037037037037035,0.06451612903225806
0.08395061728395062,0.3265822784810127,0.0,0.08333333333333333,0.2903225806451613
0.04691358024691358,0.21518987341772153,0.0,0.16666666666666666,0.0967741935483871
0.04197530864197531,0.0,0.0,0.0,0.0
0.04197530864197531,0.0,0.0,0.0,0.0
0.04197530864197531,0.0,0.0,0.0,0.0
0.04197530864197531,0.0,0.0,0.0,0.0
0.04197530864197531,0.08354430379746836,0.0,0.037037037037037035,0.06451612903225806
0.056790123456790124,0.030379746835443037,0.0,0.027777777777777776,0.0
0.03950617283950617,0.0,0.0,0.0,0.0
0.03950617283950617,0.04556962025316456,0.012396694214876033,0.037037037037037035,0.0
0.03950617283950617,0.0,0.0,0.0,0.0
0.03950617283950617,0.12151898734177215,0.0,0.037037037037037035,0.03225806451612903
0.03950617283950617,0.0,0.0,0.0,0.0
0.037037037037037035,0.015189873417721518,0.012396694214876033,0.0,0.0
0.03950617283950617,0.0,0.0,0.0,0.0
0.037037037037037035,0.06582278481012659,0.0,0.027777777777777776,0.0967741935483871
0.04938271604938271,0.02531645569620253,0.0,0.018518518518518517,0.0
0.037037037037037035,0.0,0.0,0.0,0.0
0.037037037037037035,0.027848101265822784,0.0,0.018518518518518517,0.03225806451612903
0.04197530864197531,0.015189873417721518,0.004132231404958678,0.018518518518518517,0.0
0.037037037037037035,0.0,0.0,0.0,0.0
0.03950617283950617,0.0,0.0,0.0,0.0
0.037037037037037035,0.043037974683544304,0.0,0.018518518518518517,0.03225806451612903
0.0345679012345679,0.04556962025316456,0.0,0.018518518518518517,0.03225806451612903
